Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,Virgin Islands (U.S.),VIR,..,..,..
Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,United States,USA,11,11.2,11.5
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Argentina,ARG,62.7,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Brazil,BRA,56.5,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Colombia,COL,59,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Dominican Republic,DOM,61.2,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Ecuador,ECU,56,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,El Salvador,SLV,59.9,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Guatemala,GTM,55.9,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Haiti,HTI,54.9,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Mexico,MEX,64.9,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Nicaragua,NIC,58.2,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Panama,PAN,58.8,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Puerto Rico,PRI,..,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Virgin Islands (U.S.),VIR,..,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,United States,USA,67.9,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Argentina,ARG,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Brazil,BRA,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Colombia,COL,5.7,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Dominican Republic,DOM,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Ecuador,ECU,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,El Salvador,SLV,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Guatemala,GTM,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Haiti,HTI,..,3.4,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mexico,MEX,5.3,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Nicaragua,NIC,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Panama,PAN,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Puerto Rico,PRI,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Virgin Islands (U.S.),VIR,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,United States,USA,9.4,..,9.4
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Argentina,ARG,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Brazil,BRA,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Colombia,COL,4.7,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Ecuador,ECU,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,El Salvador,SLV,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Guatemala,GTM,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Haiti,HTI,..,2.8,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Mexico,MEX,5.3,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Nicaragua,NIC,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Panama,PAN,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,United States,USA,8.2,..,5.7
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Argentina,ARG,59.3,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Brazil,BRA,55.4,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Colombia,COL,61.2,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Dominican Republic,DOM,65.3,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Ecuador,ECU,59.2,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,El Salvador,SLV,62.3,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Guatemala,GTM,59.9,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Haiti,HTI,58.3,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Mexico,MEX,66,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Nicaragua,NIC,61.4,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Panama,PAN,61.3,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,United States,USA,63.2,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Argentina,ARG,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Brazil,BRA,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Colombia,COL,6.7,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Ecuador,ECU,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,El Salvador,SLV,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Guatemala,GTM,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Haiti,HTI,..,4,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Mexico,MEX,5.3,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Nicaragua,NIC,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Panama,PAN,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,United States,USA,10.6,..,12.8
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Argentina,ARG,66.2,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Brazil,BRA,57.6,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Colombia,COL,56.6,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Dominican Republic,DOM,56.9,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Ecuador,ECU,52.6,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,El Salvador,SLV,57,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Guatemala,GTM,51.4,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Haiti,HTI,51.1,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Mexico,MEX,63.6,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Nicaragua,NIC,54.7,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Panama,PAN,56.2,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,United States,USA,72.7,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Argentina,ARG,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Brazil,BRA,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Colombia,COL,0.4,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Ecuador,ECU,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,El Salvador,SLV,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Guatemala,GTM,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Haiti,HTI,..,0.8,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Mexico,MEX,0.3,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Nicaragua,NIC,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Panama,PAN,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,United States,USA,0.1,..,0
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Argentina,ARG,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Brazil,BRA,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Colombia,COL,0.5,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Ecuador,ECU,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,El Salvador,SLV,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Guatemala,GTM,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Haiti,HTI,..,0.5,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Mexico,MEX,0.2,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Nicaragua,NIC,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Panama,PAN,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,United States,USA,0.1,..,0
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Argentina,ARG,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Brazil,BRA,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Colombia,COL,0.3,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Ecuador,ECU,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,El Salvador,SLV,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Guatemala,GTM,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Haiti,HTI,..,1.1,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Mexico,MEX,0.4,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Nicaragua,NIC,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Panama,PAN,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,United States,USA,0,..,0
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Argentina,ARG,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Brazil,BRA,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Colombia,COL,12.7,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Ecuador,ECU,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,El Salvador,SLV,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Guatemala,GTM,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Haiti,HTI,..,21.9,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Mexico,MEX,10,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Nicaragua,NIC,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Panama,PAN,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,United States,USA,3.5,..,3.4
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Argentina,ARG,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Brazil,BRA,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Colombia,COL,11,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Ecuador,ECU,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,El Salvador,SLV,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Guatemala,GTM,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Haiti,HTI,..,19.9,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Mexico,MEX,9.3,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Nicaragua,NIC,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Panama,PAN,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,United States,USA,2.5,..,4.1
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Argentina,ARG,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Brazil,BRA,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Colombia,COL,14.4,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Ecuador,ECU,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,El Salvador,SLV,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Guatemala,GTM,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Haiti,HTI,..,24,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Mexico,MEX,10.7,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Nicaragua,NIC,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Panama,PAN,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,United States,USA,4.6,..,2.8
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Argentina,ARG,2.9,3.4,3.8
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Brazil,BRA,2.5,2.5,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Colombia,COL,5.8,5.5,5.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Dominican Republic,DOM,7,6,5.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Ecuador,ECU,8.9,9.1,8.8
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,El Salvador,SLV,10.1,9.5,8.9
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Guatemala,GTM,16.2,16.1,16.1
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Haiti,HTI,47.8,48.3,48.2
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Mexico,MEX,6.4,6.7,7.1
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Nicaragua,NIC,18.1,17.1,17.2
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Panama,PAN,7.8,7.3,6.9
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Puerto Rico,PRI,..,..,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Virgin Islands (U.S.),VIR,..,..,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,United States,USA,2.5,2.5,2.5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Argentina,ARG,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Brazil,BRA,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Colombia,COL,3.7,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Ecuador,ECU,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,El Salvador,SLV,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Guatemala,GTM,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Haiti,HTI,..,9.5,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Mexico,MEX,4.2,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Nicaragua,NIC,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Panama,PAN,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,United States,USA,1.4,..,0.4
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Argentina,ARG,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Brazil,BRA,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Colombia,COL,3.5,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Ecuador,ECU,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,El Salvador,SLV,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Guatemala,GTM,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Haiti,HTI,..,8.3,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Mexico,MEX,3.2,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Nicaragua,NIC,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Panama,PAN,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,United States,USA,1.3,..,0.3
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Argentina,ARG,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Brazil,BRA,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Colombia,COL,3.9,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Ecuador,ECU,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,El Salvador,SLV,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Guatemala,GTM,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Haiti,HTI,..,10.7,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Mexico,MEX,5.2,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Nicaragua,NIC,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Panama,PAN,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,United States,USA,1.6,..,0.5
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Argentina,ARG,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Brazil,BRA,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Colombia,COL,1.6,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Ecuador,ECU,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,El Salvador,SLV,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Guatemala,GTM,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Haiti,HTI,..,3.7,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Mexico,MEX,2,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Nicaragua,NIC,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Panama,PAN,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Puerto Rico,PRI,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,United States,USA,0.4,..,0.1
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Argentina,ARG,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Brazil,BRA,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Colombia,COL,1.6,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Dominican Republic,DOM,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Ecuador,ECU,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,El Salvador,SLV,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Guatemala,GTM,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Haiti,HTI,..,3.3,..
